,2021-10-31,2021-07-31,2021-04-30,2021-01-31
Intangible Assets,663000000.0,670000000.0,676000000.0,676000000.0
Capital Surplus,3000000.0,2000000.0,,
Total Liab,3693000000.0,3896000000.0,3866000000.0,4027000000.0
Total Stockholder Equity,2923000000.0,2683000000.0,2656000000.0,2468000000.0
Other Current Liab,56000000.0,157000000.0,34000000.0,144000000.0
Total Assets,6616000000.0,6579000000.0,6522000000.0,6495000000.0
Common Stock,72000000.0,72000000.0,72000000.0,72000000.0
Other Current Assets,233000000.0,246000000.0,93000000.0,265000000.0
Retained Earnings,3491000000.0,3255000000.0,3243000000.0,3125000000.0
Other Liab,579000000.0,607000000.0,545000000.0,636000000.0
Good Will,776000000.0,778000000.0,779000000.0,774000000.0
Treasury Stock,-643000000.0,-646000000.0,-659000000.0,-729000000.0
Other Assets,332000000.0,323000000.0,251000000.0,305000000.0
Cash,1073000000.0,1172000000.0,1150000000.0,1106000000.0
Total Current Liabilities,783000000.0,943000000.0,918000000.0,1044000000.0
Deferred Long Term Asset Charges,68000000.0,70000000.0,70000000.0,68000000.0
Other Stockholder Equity,-412000000.0,-414000000.0,-422000000.0,-489000000.0
Property Plant Equipment,813000000.0,816000000.0,899000000.0,826000000.0
Total Current Assets,4032000000.0,3992000000.0,3917000000.0,3914000000.0
Net Tangible Assets,1484000000.0,1235000000.0,1201000000.0,1018000000.0
Net Receivables,933000000.0,803000000.0,753000000.0,820000000.0
Long Term Debt,2331000000.0,2346000000.0,2354000000.0,2347000000.0
Inventory,1793000000.0,1771000000.0,1751000000.0,1723000000.0
Accounts Payable,708000000.0,631000000.0,172000000.0,588000000.0
