,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,1189000000.0,471000000.0,512000000.0,-1463000000.0
Minority Interest,,,,
Net Income,908000000.0,366000000.0,392000000.0,-1146000000.0
Selling General Administrative,191000000.0,210000000.0,200000000.0,272000000.0
Gross Profit,1856000000.0,1106000000.0,1216000000.0,816000000.0
Ebit,1175000000.0,444000000.0,520000000.0,70000000.0
Operating Income,1175000000.0,444000000.0,520000000.0,70000000.0
Other Operating Expenses,,,,
Interest Expense,-5000000.0,-13000000.0,-14000000.0,-18000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,281000000.0,105000000.0,120000000.0,-317000000.0
Total Revenue,10214000000.0,8007000000.0,6992000000.0,6017000000.0
Total Operating Expenses,9039000000.0,7563000000.0,6472000000.0,5947000000.0
Cost Of Revenue,8358000000.0,6901000000.0,5776000000.0,5201000000.0
Total Other Income Expense Net,14000000.0,27000000.0,-8000000.0,-1533000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,908000000.0,366000000.0,392000000.0,-1146000000.0
Net Income Applicable To Common Shares,908000000.0,366000000.0,392000000.0,-1146000000.0
