,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,141355000.0,133993000.0,102461000.0,122650000.0
Minority Interest,34020000.0,34147000.0,32141000.0,32247000.0
Net Income,134996000.0,124479000.0,95940000.0,117931000.0
Selling General Administrative,23813000.0,21849000.0,20796000.0,16674000.0
Gross Profit,462213000.0,432548000.0,414305000.0,390941000.0
Ebit,239568000.0,222910000.0,215524000.0,199226000.0
Operating Income,239568000.0,222910000.0,215524000.0,199226000.0
Other Operating Expenses,,,,
Interest Expense,-76156000.0,-73674000.0,-73075000.0,-78764000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,6079000.0,9225000.0,6225000.0,4500000.0
Total Revenue,491875000.0,464282000.0,442804000.0,418076000.0
Total Operating Expenses,252307000.0,241372000.0,227280000.0,218850000.0
Cost Of Revenue,29662000.0,31734000.0,28499000.0,27135000.0
Total Other Income Expense Net,-98213000.0,-88917000.0,-113063000.0,-76576000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,135276000.0,124768000.0,96236000.0,118150000.0
Net Income Applicable To Common Shares,134996000.0,124479000.0,95940000.0,117931000.0
