,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,196200000.0,204700000.0,191300000.0,198200000.0
Minority Interest,,,,
Net Income,166000000.0,175300000.0,171500000.0,176700000.0
Selling General Administrative,4600000.0,10400000.0,6200000.0,4600000.0
Gross Profit,274300000.0,299800000.0,268300000.0,257800000.0
Ebit,196800000.0,205300000.0,191500000.0,195800000.0
Operating Income,196800000.0,205300000.0,191500000.0,195800000.0
Other Operating Expenses,-100000.0,-600000.0,-600000.0,-500000.0
Interest Expense,-300000.0,-600000.0,-200000.0,-200000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,30200000.0,29400000.0,19800000.0,21500000.0
Total Revenue,315800000.0,346600000.0,308300000.0,303700000.0
Total Operating Expenses,119000000.0,141300000.0,116800000.0,107900000.0
Cost Of Revenue,41500000.0,46800000.0,40000000.0,45900000.0
Total Other Income Expense Net,-600000.0,-600000.0,-200000.0,2400000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,166000000.0,175300000.0,171500000.0,176700000.0
Net Income Applicable To Common Shares,166000000.0,175300000.0,171500000.0,176700000.0
