,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,1037000000.0,1058000000.0,1075000000.0,1093000000.0
Capital Surplus,2077000000.0,2063000000.0,2049000000.0,2037000000.0
Total Liab,5049000000.0,5736000000.0,5599000000.0,5774000000.0
Total Stockholder Equity,3093000000.0,3040000000.0,2937000000.0,2968000000.0
Minority Interest,9000000.0,9000000.0,9000000.0,8000000.0
Other Current Liab,316000000.0,326000000.0,324000000.0,343000000.0
Total Assets,8151000000.0,8785000000.0,8545000000.0,8750000000.0
Common Stock,2000000.0,2000000.0,2000000.0,2000000.0
Retained Earnings,2092000000.0,2029000000.0,1967000000.0,1930000000.0
Other Liab,1280000000.0,1311000000.0,1295000000.0,1118000000.0
Good Will,2816000000.0,2841000000.0,2831000000.0,2854000000.0
Treasury Stock,-1078000000.0,-1054000000.0,-1081000000.0,-1001000000.0
Other Assets,623000000.0,637000000.0,611000000.0,351000000.0
Cash,1255000000.0,1840000000.0,1688000000.0,1875000000.0
Total Current Liabilities,1314000000.0,1959000000.0,1844000000.0,1956000000.0
Other Stockholder Equity,-422000000.0,-398000000.0,-426000000.0,-413000000.0
Property Plant Equipment,618000000.0,626000000.0,627000000.0,929000000.0
Total Current Assets,3057000000.0,3623000000.0,3401000000.0,3523000000.0
Net Tangible Assets,-760000000.0,-859000000.0,-969000000.0,-979000000.0
Net Receivables,973000000.0,975000000.0,952000000.0,923000000.0
Long Term Debt,2455000000.0,2466000000.0,2460000000.0,2484000000.0
Inventory,679000000.0,642000000.0,596000000.0,558000000.0
Accounts Payable,577000000.0,599000000.0,530000000.0,569000000.0
Deferred Long Term Asset Charges,,,,256000000.0
