,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,8919394000.0,3905900000.0,5886201000.0,-5045630000.0
Minority Interest,64745272000.0,69444000000.0,72731762000.0,73875494000.0
Net Income,4566163000.0,-1238102000.0,3222774000.0,-11695404000.0
Selling General Administrative,36717196000.0,38461120000.0,36976671000.0,35399352000.0
Gross Profit,46533807000.0,51798570000.0,48535613000.0,43515590000.0
Ebit,9981569000.0,17874450000.0,8828759000.0,322040000.0
Operating Income,9981569000.0,17874450000.0,8828759000.0,322040000.0
Other Operating Expenses,-164958000.0,-4537000000.0,2730183000.0,7794198000.0
Interest Expense,-3835028000.0,-4511131000.0,-3034631000.0,-4180305000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,2659115000.0,3167737000.0,1195268000.0,5733626000.0
Total Revenue,124473760000.0,129810552000.0,126500638000.0,114452654000.0
Total Operating Expenses,114492191000.0,111936102000.0,117671879000.0,114130614000.0
Cost Of Revenue,77939953000.0,78011982000.0,77965025000.0,70937064000.0
Total Other Income Expense Net,-1062175000.0,-13968550000.0,-2942558000.0,-5367670000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,6260279000.0,738163000.0,4690933000.0,-10779256000.0
Net Income Applicable To Common Shares,4566163000.0,-1238102000.0,3222774000.0,-11695404000.0
