,2021-10-31,2021-07-25,2021-04-25,2021-01-24
Research Development,33600000.0,33600000.0,33600000.0,33600000.0
Effect Of Accounting Charges,,,,
Income Before Tax,352229000.0,204238000.0,292621000.0,277082000.0
Minority Interest,5478000.0,5448000.0,5178000.0,5195000.0
Net Income,281738000.0,176917000.0,227901000.0,222283000.0
Selling General Administrative,196841000.0,198822000.0,199966000.0,196380000.0
Gross Profit,578081000.0,438248000.0,482307000.0,465170000.0
Ebit,347640000.0,239426000.0,282341000.0,268790000.0
Operating Income,347640000.0,239426000.0,282341000.0,268790000.0
Other Operating Expenses,,,,
Interest Expense,-15589000.0,-11703000.0,-7788000.0,-8227000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,70480000.0,27164000.0,64699000.0,54687000.0
Total Revenue,3454751000.0,2863670000.0,2606621000.0,2461147000.0
Total Operating Expenses,3107111000.0,2624244000.0,2324280000.0,2192357000.0
Cost Of Revenue,2876670000.0,2425422000.0,2124314000.0,1995977000.0
Total Other Income Expense Net,4589000.0,-35188000.0,10280000.0,8292000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,281749000.0,177074000.0,227922000.0,222395000.0
Net Income Applicable To Common Shares,281738000.0,176917000.0,227901000.0,222283000.0
