,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,434127000.0,417465000.0,312006000.0,385370000.0
Minority Interest,,,,
Net Income,332081000.0,321295000.0,248762000.0,305004000.0
Selling General Administrative,112226000.0,113406000.0,121419000.0,112398000.0
Gross Profit,555091000.0,536521000.0,446431000.0,503637000.0
Ebit,442865000.0,423115000.0,325012000.0,391239000.0
Operating Income,442865000.0,423115000.0,325012000.0,391239000.0
Other Operating Expenses,,,,
Interest Expense,-12838000.0,-12850000.0,-13006000.0,-12769000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,102046000.0,96170000.0,63244000.0,80366000.0
Total Revenue,2399472000.0,2287439000.0,2045064000.0,2353606000.0
Total Operating Expenses,1956607000.0,1864324000.0,1720052000.0,1962367000.0
Cost Of Revenue,1844381000.0,1750918000.0,1598633000.0,1849969000.0
Total Other Income Expense Net,-8738000.0,-5650000.0,-13006000.0,-5869000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,332081000.0,321295000.0,248762000.0,305004000.0
Net Income Applicable To Common Shares,332081000.0,321295000.0,248762000.0,305004000.0
