,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,93288000.0,-208175000.0,-316333000.0,-443284000.0
Minority Interest,625415000.0,583926000.0,600830000.0,610469000.0
Net Income,46878000.0,-195665000.0,-307193000.0,-443332000.0
Selling General Administrative,491578000.0,356492000.0,350801000.0,326725000.0
Gross Profit,728810000.0,332826000.0,156643000.0,34109000.0
Ebit,135997000.0,-127313000.0,-303034000.0,-404490000.0
Operating Income,135997000.0,-127313000.0,-303034000.0,-404490000.0
Other Operating Expenses,,,,
Interest Expense,-70407000.0,-68909000.0,-70830000.0,-64051000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,6421000.0,2285000.0,6389000.0,20542000.0
Total Revenue,2698722000.0,575946000.0,290609000.0,237383000.0
Total Operating Expenses,2562725000.0,703259000.0,593643000.0,641873000.0
Cost Of Revenue,1969912000.0,243120000.0,133966000.0,203274000.0
Total Other Income Expense Net,-42709000.0,-80862000.0,-13299000.0,-38794000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,86867000.0,-210460000.0,-322722000.0,-463826000.0
Net Income Applicable To Common Shares,42633000.0,-194714000.0,-308109000.0,-436197000.0
