,2021-09-25,2021-06-26,2021-03-27,2020-12-26
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,291079000.0,479182000.0,223315000.0,176381000.0
Minority Interest,,,,
Net Income,224400000.0,370022000.0,181354000.0,135893000.0
Selling General Administrative,706761000.0,723749000.0,693190000.0,643522000.0
Gross Profit,1085310000.0,1287485000.0,983780000.0,995530000.0
Ebit,308725000.0,498883000.0,230536000.0,293518000.0
Operating Income,308725000.0,498883000.0,230536000.0,293518000.0
Other Operating Expenses,,,,
Interest Expense,-6146000.0,-6701000.0,-7221000.0,-8086000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,66679000.0,109160000.0,41961000.0,40488000.0
Total Revenue,3017926000.0,3601559000.0,2792336000.0,2878265000.0
Total Operating Expenses,2709201000.0,3102676000.0,2561800000.0,2584747000.0
Cost Of Revenue,1932616000.0,2314074000.0,1808556000.0,1882735000.0
Total Other Income Expense Net,-17646000.0,-19701000.0,-7221000.0,-117137000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,224400000.0,370022000.0,181354000.0,135893000.0
Net Income Applicable To Common Shares,224400000.0,370022000.0,181354000.0,135893000.0
