,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,425552000.0,769843000.0,514568000.0,633373000.0
Minority Interest,10237000.0,976407000.0,934534000.0,881555000.0
Net Income,419942000.0,675486000.0,438156000.0,543544000.0
Selling General Administrative,18636000.0,17175000.0,24110000.0,17085000.0
Gross Profit,569170000.0,1075022000.0,758213000.0,1004229000.0
Ebit,299567000.0,797618000.0,458668000.0,752251000.0
Operating Income,299567000.0,797618000.0,458668000.0,752251000.0
Other Operating Expenses,230832000.0,244943000.0,261033000.0,215697000.0
Interest Expense,-33176000.0,-35700000.0,-38346000.0,-38419000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,4137000.0,51179000.0,38860000.0,34059000.0
Total Revenue,2101204000.0,2569996000.0,2265794000.0,2386442000.0
Total Operating Expenses,1801637000.0,1772378000.0,1807126000.0,1634191000.0
Cost Of Revenue,1532034000.0,1494974000.0,1507581000.0,1382213000.0
Total Other Income Expense Net,125985000.0,-27775000.0,55900000.0,-118878000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,421415000.0,718664000.0,475708000.0,599314000.0
Net Income Applicable To Common Shares,388751000.0,663820000.0,427753000.0,533141000.0
