,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,1000000.0,1000000.0,95000000.0,635000000.0
Capital Surplus,4345000000.0,4319000000.0,4280000000.0,4257000000.0
Total Liab,95281000000.0,97814000000.0,101717000000.0,102005000000.0
Total Stockholder Equity,12207000000.0,12115000000.0,11098000000.0,9828000000.0
Total Assets,108544000000.0,110985000000.0,113871000000.0,112889000000.0
Common Stock,6000000.0,6000000.0,6000000.0,6000000.0
Other Current Assets,32000000.0,923000000.0,326000000.0,25000000.0
Retained Earnings,23846000000.0,22936000000.0,21373000000.0,19955000000.0
Other Liab,2000000.0,67000000.0,67000000.0,227000000.0
Good Will,255000000.0,255000000.0,255000000.0,255000000.0
Treasury Stock,-15990000000.0,-15146000000.0,-14561000000.0,-14390000000.0
Other Assets,2548000000.0,1978000000.0,2150000000.0,2322000000.0
Cash,12716000000.0,15445000000.0,20348000000.0,13564000000.0
Total Current Liabilities,76763000000.0,83523000000.0,84834000000.0,84682000000.0
Other Stockholder Equity,-68000000.0,-39000000.0,-7000000.0,45000000.0
Property Plant Equipment,987000000.0,986000000.0,1021000000.0,487000000.0
Total Current Assets,96398000000.0,97902000000.0,100641000000.0,96805000000.0
Long Term Investments,8355000000.0,9863000000.0,9709000000.0,12385000000.0
Net Tangible Assets,11951000000.0,11859000000.0,10748000000.0,8938000000.0
Net Receivables,83649000000.0,81533000000.0,79967000000.0,83215000000.0
Long Term Debt,18516000000.0,14224000000.0,16816000000.0,17024000000.0
Accounts Payable,72562000000.0,74476000000.0,76745000000.0,76904000000.0
Other Current Liab,,23000000.0,23000000.0,17000000.0
Short Long Term Debt,,5126000000.0,4195000000.0,4217000000.0
Deferred Long Term Liab,,,,33000000.0
Deferred Long Term Asset Charges,,,,1775000000.0
