,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,297901000.0,101140000.0,63964000.0,180650000.0
Minority Interest,11636000.0,11677000.0,11719000.0,11760000.0
Net Income,236869000.0,56256000.0,52220000.0,264287000.0
Selling General Administrative,110065000.0,110398000.0,104473000.0,37375000.0
Gross Profit,179912000.0,175180000.0,177356000.0,25341000.0
Ebit,1717000.0,-2092000.0,9121000.0,-26220000.0
Operating Income,1717000.0,-2092000.0,9121000.0,-26220000.0
Other Operating Expenses,,,,
Interest Expense,-28155000.0,-28734000.0,-33143000.0,-13447000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,61073000.0,44926000.0,11785000.0,-83626000.0
Total Revenue,250220000.0,242284000.0,246534000.0,38269000.0
Total Operating Expenses,248503000.0,244376000.0,237413000.0,64489000.0
Cost Of Revenue,70308000.0,67104000.0,69178000.0,12928000.0
Total Other Income Expense Net,296184000.0,103232000.0,54843000.0,206870000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,236828000.0,56214000.0,52179000.0,264276000.0
Net Income Applicable To Common Shares,236869000.0,56256000.0,52220000.0,264287000.0
