,2021-10-31,2021-07-31,2021-04-30,2021-01-31
Research Development,25700000.0,24800000.0,21000000.0,21400000.0
Effect Of Accounting Charges,,,,
Income Before Tax,121600000.0,94000000.0,136400000.0,139500000.0
Minority Interest,200000.0,200000.0,200000.0,200000.0
Net Income,110300000.0,615800000.0,117500000.0,2101100000.0
Selling General Administrative,309500000.0,293800000.0,279100000.0,257600000.0
Gross Profit,531300000.0,516100000.0,487100000.0,450700000.0
Ebit,160000000.0,159300000.0,149900000.0,137000000.0
Operating Income,160000000.0,159300000.0,149900000.0,137000000.0
Other Operating Expenses,,,,
Interest Expense,-5000000.0,-5600000.0,-6100000.0,-6400000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,11300000.0,-521800000.0,18900000.0,-1961600000.0
Total Revenue,759100000.0,763400000.0,719500000.0,680500000.0
Total Operating Expenses,599100000.0,604100000.0,569600000.0,543500000.0
Cost Of Revenue,227800000.0,247300000.0,232400000.0,229800000.0
Total Other Income Expense Net,-38400000.0,-65300000.0,-13500000.0,2500000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,110300000.0,615800000.0,117500000.0,2101100000.0
Net Income Applicable To Common Shares,110300000.0,615800000.0,117500000.0,2101100000.0
