,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,184000000.0,219638000.0,170106000.0,128511000.0
Minority Interest,392867000.0,392680000.0,388345000.0,378538000.0
Net Income,167948000.0,202998000.0,156056000.0,114633000.0
Selling General Administrative,26341000.0,23540000.0,52688000.0,23894000.0
Gross Profit,297313000.0,266285000.0,293770000.0,249118000.0
Ebit,211402000.0,184146000.0,184343000.0,168812000.0
Operating Income,211402000.0,184146000.0,184343000.0,168812000.0
Other Operating Expenses,,,,
Interest Expense,-40240000.0,-40695000.0,-41016000.0,-43446000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,5421000.0,4137000.0,3797000.0,4657000.0
Total Revenue,393203000.0,365813000.0,360159000.0,348629000.0
Total Operating Expenses,181801000.0,181667000.0,175816000.0,179817000.0
Cost Of Revenue,95890000.0,99528000.0,66389000.0,99511000.0
Total Other Income Expense Net,-27402000.0,35492000.0,-14237000.0,-40301000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,178579000.0,215501000.0,166309000.0,123854000.0
Net Income Applicable To Common Shares,167716000.0,202686000.0,155863000.0,114456000.0
