,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,350400000.0,371200000.0,288900000.0,295000000.0
Minority Interest,,,,
Net Income,266600000.0,274100000.0,232600000.0,238300000.0
Selling General Administrative,528500000.0,512900000.0,471800000.0,548700000.0
Gross Profit,914900000.0,882800000.0,795200000.0,880900000.0
Ebit,386400000.0,369900000.0,323400000.0,332200000.0
Operating Income,386400000.0,369900000.0,323400000.0,332200000.0
Other Operating Expenses,,,,
Interest Expense,-36400000.0,-35500000.0,-35600000.0,-37100000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,83800000.0,97100000.0,56300000.0,56700000.0
Total Revenue,5300000000.0,5146400000.0,4837500000.0,4956200000.0
Total Operating Expenses,4913600000.0,4776500000.0,4514100000.0,4624000000.0
Cost Of Revenue,4385100000.0,4263600000.0,4042300000.0,4075300000.0
Total Other Income Expense Net,-36000000.0,1300000.0,-34500000.0,-37200000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,266600000.0,274100000.0,232600000.0,238300000.0
Net Income Applicable To Common Shares,266600000.0,274100000.0,232600000.0,238300000.0
