,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,1759000000.0,1837000000.0,1979000000.0,1065000000.0
Minority Interest,5396000000.0,5472000000.0,5404000000.0,5836000000.0
Net Income,1210000000.0,1320000000.0,1142000000.0,635000000.0
Selling General Administrative,2305000000.0,2674000000.0,2488000000.0,2397000000.0
Gross Profit,4231000000.0,4434000000.0,4697000000.0,4047000000.0
Ebit,0.0,0.0,0.0,0.0
Operating Income,1759000000.0,1533000000.0,2039000000.0,1424000000.0
Other Operating Expenses,167000000.0,227000000.0,170000000.0,226000000.0
Interest Expense,,,,
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,489000000.0,407000000.0,524000000.0,269000000.0
Total Revenue,4231000000.0,4434000000.0,4697000000.0,4047000000.0
Total Operating Expenses,2472000000.0,2901000000.0,2658000000.0,2623000000.0
Cost Of Revenue,0.0,0.0,0.0,0.0
Total Other Income Expense Net,0.0,304000000.0,-60000000.0,-359000000.0
Discontinued Operations,177000000.0,177000000.0,177000000.0,177000000.0
Net Income From Continuing Ops,1270000000.0,1430000000.0,1455000000.0,796000000.0
Net Income Applicable To Common Shares,1110000000.0,1320000000.0,1142000000.0,635000000.0
