,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,52000000.0,102000000.0,168000000.0,134000000.0
Minority Interest,15000000.0,14000000.0,16000000.0,17000000.0
Net Income,28000000.0,61000000.0,117000000.0,98000000.0
Selling General Administrative,466000000.0,439000000.0,418000000.0,401000000.0
Gross Profit,624000000.0,659000000.0,627000000.0,649000000.0
Ebit,99000000.0,160000000.0,151000000.0,196000000.0
Operating Income,99000000.0,160000000.0,151000000.0,196000000.0
Other Operating Expenses,,,,
Interest Expense,-29000000.0,-30000000.0,-32000000.0,-31000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,22000000.0,41000000.0,51000000.0,35000000.0
Total Revenue,1376000000.0,1340000000.0,1250000000.0,1335000000.0
Total Operating Expenses,1277000000.0,1180000000.0,1099000000.0,1139000000.0
Cost Of Revenue,752000000.0,681000000.0,623000000.0,686000000.0
Total Other Income Expense Net,-47000000.0,-58000000.0,17000000.0,-62000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,30000000.0,61000000.0,117000000.0,99000000.0
Net Income Applicable To Common Shares,28000000.0,60000000.0,116000000.0,96000000.0
