,2021-10-31,2021-07-31,2021-04-30,2021-01-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,325826000.0,299044000.0,323535000.0,252452000.0
Minority Interest,,,,
Net Income,260363000.0,255974000.0,286796000.0,193440000.0
Selling General Administrative,63968000.0,64505000.0,61585000.0,57719000.0
Gross Profit,394089000.0,366005000.0,389696000.0,315940000.0
Ebit,330121000.0,301500000.0,328111000.0,258221000.0
Operating Income,330121000.0,301500000.0,328111000.0,258221000.0
Other Operating Expenses,,,,
Interest Expense,-5107000.0,-5020000.0,-5346000.0,-4849000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,65463000.0,43070000.0,36739000.0,59012000.0
Total Revenue,810132000.0,748630000.0,733910000.0,617031000.0
Total Operating Expenses,480011000.0,447130000.0,405799000.0,358810000.0
Cost Of Revenue,416043000.0,382625000.0,344214000.0,301091000.0
Total Other Income Expense Net,-4295000.0,-2456000.0,-4576000.0,-5769000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,260363000.0,255974000.0,286796000.0,193440000.0
Net Income Applicable To Common Shares,260363000.0,255974000.0,286796000.0,193440000.0
