,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,94316000.0,110524000.0,98471000.0,94130000.0
Effect Of Accounting Charges,,,,
Income Before Tax,-100699000.0,-144241000.0,-120372000.0,-155936000.0
Minority Interest,,,,
Net Income,-102137000.0,-138580000.0,-123474000.0,-148343000.0
Selling General Administrative,302967000.0,320340000.0,282666000.0,313356000.0
Gross Profit,305342000.0,284716000.0,267123000.0,251588000.0
Ebit,-91941000.0,-146148000.0,-114014000.0,-155898000.0
Operating Income,-91941000.0,-146148000.0,-114014000.0,-155898000.0
Other Operating Expenses,,,,
Interest Expense,-609000.0,-590000.0,-1840000.0,-1814000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,1438000.0,-5661000.0,3102000.0,-7593000.0
Total Revenue,392146000.0,375642000.0,341234000.0,322091000.0
Total Operating Expenses,484087000.0,521790000.0,455248000.0,477989000.0
Cost Of Revenue,86804000.0,90926000.0,74111000.0,70503000.0
Total Other Income Expense Net,-8758000.0,1907000.0,-6358000.0,-38000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,-102137000.0,-138580000.0,-123474000.0,-148343000.0
Net Income Applicable To Common Shares,-102137000.0,-138580000.0,-123474000.0,-148343000.0
