,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,200441000000.0,246180000000.0,133739000000.0,185034000000.0
Minority Interest,116959000000.0,113861000000.0,105797000000.0,103346000000.0
Net Income,135116000000.0,250541000000.0,116616000000.0,138881000000.0
Selling General Administrative,341252000000.0,345514000000.0,398247000000.0,337194000000.0
Gross Profit,670501000000.0,651051000000.0,574886000000.0,639497000000.0
Ebit,0.0,0.0,0.0,0.0
Operating Income,171594000000.0,208573000000.0,74597000000.0,185402000000.0
Other Operating Expenses,157655000000.0,96964000000.0,102042000000.0,116901000000.0
Interest Expense,,,,
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,61369000000.0,-6706000000.0,15239000000.0,43549000000.0
Total Revenue,670501000000.0,651051000000.0,574886000000.0,639497000000.0
Total Operating Expenses,498907000000.0,442478000000.0,500289000000.0,454095000000.0
Cost Of Revenue,0.0,0.0,0.0,0.0
Total Other Income Expense Net,28847000000.0,37607000000.0,59142000000.0,-368000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,139072000000.0,252886000000.0,118500000000.0,141485000000.0
Net Income Applicable To Common Shares,135116000000.0,250541000000.0,116616000000.0,138881000000.0
