,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,85167000.0,83467000.0,97834000.0,82625000.0
Minority Interest,658057000.0,650360000.0,646118000.0,715712000.0
Net Income,54763000.0,55316000.0,67859000.0,55060000.0
Selling General Administrative,119768000.0,118258000.0,118801000.0,108556000.0
Gross Profit,250217000.0,246558000.0,259362000.0,219657000.0
Ebit,0.0,0.0,0.0,0.0
Operating Income,85626000.0,86433000.0,99595000.0,71264000.0
Other Operating Expenses,,,,
Interest Expense,,,,-64000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,19862000.0,17234000.0,16269000.0,16176000.0
Total Revenue,264964000.0,260515000.0,272906000.0,232760000.0
Total Operating Expenses,179338000.0,174082000.0,173311000.0,161496000.0
Cost Of Revenue,14747000.0,13957000.0,13544000.0,13103000.0
Total Other Income Expense Net,-459000.0,-2966000.0,-1761000.0,11361000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,65305000.0,66233000.0,81565000.0,66449000.0
Net Income Applicable To Common Shares,54763000.0,55316000.0,67859000.0,55060000.0
