,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,234000000.0,541000000.0,639000000.0,392000000.0
Minority Interest,7680000000.0,7778000000.0,7401000000.0,7052000000.0
Net Income,42000000.0,92000000.0,107000000.0,71000000.0
Selling General Administrative,161000000.0,150000000.0,176000000.0,31000000.0
Gross Profit,398000000.0,701000000.0,819000000.0,539000000.0
Ebit,0.0,0.0,0.0,0.0
Operating Income,237000000.0,550000000.0,641000000.0,509000000.0
Other Operating Expenses,,,,
Interest Expense,,,,
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,28000000.0,35000000.0,53000000.0,12000000.0
Total Revenue,467000000.0,763000000.0,895000000.0,612000000.0
Total Operating Expenses,230000000.0,213000000.0,254000000.0,103000000.0
Cost Of Revenue,69000000.0,62000000.0,76000000.0,73000000.0
Total Other Income Expense Net,-3000000.0,-9000000.0,-2000000.0,-117000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,206000000.0,506000000.0,586000000.0,380000000.0
Net Income Applicable To Common Shares,42000000.0,92000000.0,107000000.0,71000000.0
