,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,318200000.0,288100000.0,81400000.0,208300000.0
Minority Interest,2300000.0,2300000.0,2800000.0,2600000.0
Net Income,254600000.0,225800000.0,65300000.0,183000000.0
Selling General Administrative,85800000.0,76700000.0,73600000.0,86300000.0
Gross Profit,441700000.0,385300000.0,175900000.0,326200000.0
Ebit,364500000.0,310200000.0,106700000.0,239300000.0
Operating Income,364500000.0,310200000.0,106700000.0,239300000.0
Other Operating Expenses,-8600000.0,-1600000.0,-4400000.0,600000.0
Interest Expense,-44300000.0,-28100000.0,-27400000.0,-28400000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,63600000.0,62300000.0,15900000.0,25200000.0
Total Revenue,1462700000.0,1295300000.0,921900000.0,1110900000.0
Total Operating Expenses,1098200000.0,985100000.0,815200000.0,871600000.0
Cost Of Revenue,1021000000.0,910000000.0,746000000.0,784700000.0
Total Other Income Expense Net,-46300000.0,-22100000.0,-25300000.0,-31000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,254600000.0,225800000.0,65500000.0,183100000.0
Net Income Applicable To Common Shares,254600000.0,225600000.0,65300000.0,182900000.0
