,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,64281000.0,65291000.0,56912000.0,66965000.0
Effect Of Accounting Charges,,,,
Income Before Tax,5022226000.0,1156775000.0,1297203000.0,1078533000.0
Minority Interest,,,,
Net Income,3928033000.0,914114000.0,977414000.0,839102000.0
Selling General Administrative,217450000.0,221425000.0,191653000.0,219048000.0
Gross Profit,437535000.0,402698000.0,424527000.0,458255000.0
Ebit,155804000.0,115982000.0,175962000.0,172242000.0
Operating Income,155804000.0,115982000.0,175962000.0,172242000.0
Other Operating Expenses,,,,
Interest Expense,-426000.0,-363000.0,-398000.0,-4703000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,1094193000.0,242661000.0,319789000.0,239431000.0
Total Revenue,747049000.0,715931000.0,726796000.0,789839000.0
Total Operating Expenses,591245000.0,599949000.0,550834000.0,617597000.0
Cost Of Revenue,309514000.0,313233000.0,302269000.0,331584000.0
Total Other Income Expense Net,4866422000.0,1040793000.0,1121241000.0,906291000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,3928033000.0,914114000.0,977414000.0,839102000.0
Net Income Applicable To Common Shares,3928033000.0,914114000.0,977414000.0,839102000.0
