,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,-64000000.0,-64000000.0,425000000.0,324000000.0
Minority Interest,12000000.0,161000000.0,162000000.0,164000000.0
Net Income,25000000.0,0.0,397000000.0,275000000.0
Selling General Administrative,3000000.0,3000000.0,4000000.0,8000000.0
Gross Profit,857000000.0,0.0,1026000000.0,949000000.0
Ebit,404000000.0,0.0,532000000.0,453000000.0
Operating Income,404000000.0,404000000.0,532000000.0,453000000.0
Other Operating Expenses,106000000.0,106000000.0,122000000.0,104000000.0
Interest Expense,-156000000.0,-156000000.0,-181000000.0,-188000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,-119000000.0,0.0,28000000.0,49000000.0
Total Revenue,3715000000.0,0.0,3778000000.0,3288000000.0
Total Operating Expenses,3311000000.0,0.0,3246000000.0,2835000000.0
Cost Of Revenue,2858000000.0,0.0,2752000000.0,2339000000.0
Total Other Income Expense Net,-468000000.0,0.0,-107000000.0,-129000000.0
Discontinued Operations,-33000000.0,-33000000.0,-33000000.0,-33000000.0
Net Income From Continuing Ops,55000000.0,55000000.0,397000000.0,275000000.0
Net Income Applicable To Common Shares,25000000.0,25000000.0,397000000.0,275000000.0
