,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,498000000.0,-44000000.0,621000000.0,211000000.0
Minority Interest,249000000.0,218000000.0,217000000.0,216000000.0
Net Income,419000000.0,43000000.0,493000000.0,190000000.0
Selling General Administrative,33000000.0,-79000000.0,94000000.0,94000000.0
Gross Profit,2061000000.0,1655000000.0,2015000000.0,1559000000.0
Ebit,827000000.0,582000000.0,766000000.0,385000000.0
Operating Income,827000000.0,582000000.0,766000000.0,385000000.0
Other Operating Expenses,704000000.0,660000000.0,673000000.0,604000000.0
Interest Expense,-227000000.0,-304000000.0,-231000000.0,-249000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,78000000.0,-93000000.0,119000000.0,9000000.0
Total Revenue,3677000000.0,2960000000.0,3333000000.0,2719000000.0
Total Operating Expenses,2850000000.0,2378000000.0,2567000000.0,2334000000.0
Cost Of Revenue,1616000000.0,1305000000.0,1318000000.0,1160000000.0
Total Other Income Expense Net,-329000000.0,-626000000.0,-145000000.0,-174000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,420000000.0,49000000.0,502000000.0,202000000.0
Net Income Applicable To Common Shares,419000000.0,43000000.0,493000000.0,190000000.0
