,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Research Development,515000000.0,468000000.0,451000000.0,421000000.0
Effect Of Accounting Charges,,,,
Income Before Tax,308000000.0,165000000.0,245000000.0,139000000.0
Minority Interest,,,,
Net Income,204000000.0,76000000.0,211000000.0,185000000.0
Selling General Administrative,348000000.0,361000000.0,365000000.0,289000000.0
Gross Profit,1236000000.0,1027000000.0,1072000000.0,865000000.0
Ebit,345000000.0,184000000.0,251000000.0,149000000.0
Operating Income,345000000.0,184000000.0,251000000.0,149000000.0
Other Operating Expenses,,,,
Interest Expense,-14000000.0,-22000000.0,-11000000.0,-11000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,104000000.0,89000000.0,34000000.0,-46000000.0
Total Revenue,1551000000.0,1346000000.0,1673000000.0,1151000000.0
Total Operating Expenses,1206000000.0,1162000000.0,1422000000.0,1002000000.0
Cost Of Revenue,315000000.0,319000000.0,601000000.0,286000000.0
Total Other Income Expense Net,-37000000.0,-19000000.0,-6000000.0,-10000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,204000000.0,76000000.0,211000000.0,185000000.0
Net Income Applicable To Common Shares,204000000.0,76000000.0,211000000.0,185000000.0
