,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,909000000.0,309000000.0,37000000.0,42000000.0
Total Liab,5006000000.0,5448000000.0,4457000000.0,3395000000.0
Total Stockholder Equity,7728000000.0,7840000000.0,7963000000.0,8075000000.0
Other Current Liab,1506000000.0,1737000000.0,1688000000.0,860000000.0
Total Assets,12734000000.0,13288000000.0,12420000000.0,11470000000.0
Common Stock,3000000.0,3000000.0,3000000.0,3000000.0
Other Current Assets,325000000.0,302000000.0,208000000.0,284000000.0
Retained Earnings,7760000000.0,7887000000.0,8054000000.0,8016000000.0
Other Liab,411000000.0,406000000.0,359000000.0,356000000.0
Good Will,4256000000.0,2868000000.0,1896000000.0,1891000000.0
Treasury Stock,-35000000.0,-50000000.0,-94000000.0,-89000000.0
Other Assets,2382000000.0,2165000000.0,2299000000.0,2249000000.0
Cash,2838000000.0,5260000000.0,4772000000.0,4059000000.0
Total Current Liabilities,2471000000.0,2964000000.0,3492000000.0,2485000000.0
Deferred Long Term Asset Charges,1960000000.0,2045000000.0,1924000000.0,1937000000.0
Other Stockholder Equity,-35000000.0,-50000000.0,-94000000.0,-89000000.0
Property Plant Equipment,510000000.0,733000000.0,467000000.0,458000000.0
Total Current Assets,4677000000.0,7213000000.0,7721000000.0,6830000000.0
Net Tangible Assets,2563000000.0,4663000000.0,6030000000.0,6142000000.0
Short Term Investments,881000000.0,1106000000.0,1938000000.0,1972000000.0
Net Receivables,557000000.0,521000000.0,778000000.0,423000000.0
Long Term Debt,1877000000.0,1876000000.0,397000000.0,397000000.0
Accounts Payable,73000000.0,96000000.0,89000000.0,164000000.0
Short Long Term Debt,,,600000000.0,599000000.0
Capital Surplus,,,,145000000.0
