,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,1532000000.0,776000000.0,-1515000000.0,-1108000000.0
Minority Interest,,,,
Net Income,1212000000.0,652000000.0,-1177000000.0,-755000000.0
Selling General Administrative,308000000.0,222000000.0,110000000.0,84000000.0
Gross Profit,1695000000.0,487000000.0,-1597000000.0,-922000000.0
Ebit,529000000.0,-566000000.0,-2521000000.0,-4297000000.0
Operating Income,529000000.0,-566000000.0,-2521000000.0,-4297000000.0
Other Operating Expenses,357000000.0,330000000.0,322000000.0,2814000000.0
Interest Expense,-314000000.0,-338000000.0,-361000000.0,-365000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,320000000.0,124000000.0,-338000000.0,-353000000.0
Total Revenue,9154000000.0,7126000000.0,4150000000.0,3973000000.0
Total Operating Expenses,8625000000.0,7692000000.0,6671000000.0,8270000000.0
Cost Of Revenue,7459000000.0,6639000000.0,5747000000.0,4895000000.0
Total Other Income Expense Net,1003000000.0,1342000000.0,1006000000.0,3189000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,1212000000.0,652000000.0,-1177000000.0,-755000000.0
Net Income Applicable To Common Shares,1212000000.0,652000000.0,-1177000000.0,-755000000.0
