,2021-09-30,2021-06-30,2021-03-31,2020-09-30
Research Development,108523000.0,77462000.0,60876000.0,51136000.0
Effect Of Accounting Charges,,,,
Income Before Tax,17075000.0,14378000.0,-13755000.0,-94399000.0
Minority Interest,160000.0,196000.0,255000.0,255000.0
Net Income,178000.0,14423000.0,-10521000.0,-89688000.0
Selling General Administrative,318262000.0,298457000.0,307537000.0,167868000.0
Gross Profit,472899000.0,422953000.0,380816000.0,218680000.0
Ebit,46114000.0,47034000.0,12403000.0,-324000.0
Operating Income,46114000.0,47034000.0,12403000.0,-324000.0
Other Operating Expenses,,,,
Interest Expense,-18756000.0,-19030000.0,-18110000.0,-20110000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,16933000.0,14000.0,-3180000.0,-4485000.0
Total Revenue,726951000.0,668806000.0,603877000.0,381740000.0
Total Operating Expenses,680837000.0,621772000.0,591474000.0,382064000.0
Cost Of Revenue,254052000.0,245853000.0,223061000.0,163060000.0
Total Other Income Expense Net,-29039000.0,-32656000.0,-26158000.0,-94075000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,142000.0,14364000.0,-10575000.0,-89914000.0
Net Income Applicable To Common Shares,177000.0,13295000.0,-10521000.0,-89688000.0
