,2021-09-30,2021-06-30,2021-03-31,2020-09-30
Intangible Assets,1758796000.0,1675669000.0,1036800000.0,
Capital Surplus,3084928000.0,3015233000.0,493465000.0,
Total Liab,2518541000.0,2601934000.0,2751121000.0,
Total Stockholder Equity,2049059000.0,1997441000.0,-529566000.0,
Minority Interest,160000.0,196000.0,255000.0,
Other Current Liab,192164000.0,239790000.0,196135000.0,
Total Assets,4567760000.0,4599571000.0,2621399000.0,
Common Stock,11000.0,11000.0,7000.0,
Other Current Assets,1893000.0,2919000.0,4214000.0,
Retained Earnings,-1008320000.0,-1008498000.0,-1022921000.0,
Other Liab,152048000.0,199708000.0,60309000.0,
Good Will,997661000.0,1016074000.0,249385000.0,
Treasury Stock,-27560000.0,-9305000.0,-117000.0,
Other Assets,44593000.0,47905000.0,49686000.0,
Cash,1049617000.0,1183743000.0,761075000.0,
Total Current Liabilities,569768000.0,603179000.0,486596000.0,
Short Long Term Debt,21210000.0,24010000.0,26010000.0,
Other Stockholder Equity,-27560000.0,-9305000.0,-117000.0,
Property Plant Equipment,140345000.0,143078000.0,100707000.0,
Total Current Assets,1626365000.0,1716845000.0,1184821000.0,
Net Tangible Assets,-707398000.0,-694302000.0,-1815751000.0,
Short Term Investments,5165000.0,4715000.0,5354000.0,
Net Receivables,412884000.0,383133000.0,340881000.0,
Long Term Debt,1731020000.0,1733676000.0,2137612000.0,
Accounts Payable,208539000.0,192658000.0,158023000.0,
