,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,2318500000.0,2318500000.0,2202000000.0,2202000000.0
Minority Interest,4054000000.0,4054000000.0,2435000000.0,2435000000.0
Net Income,1587500000.0,1587500000.0,1427500000.0,1427500000.0
Selling General Administrative,4684500000.0,4684500000.0,4751500000.0,4751500000.0
Gross Profit,7171500000.0,7171500000.0,7009000000.0,7009000000.0
Ebit,2386000000.0,2386000000.0,2256500000.0,2256500000.0
Operating Income,2386000000.0,2386000000.0,2256500000.0,2256500000.0
Other Operating Expenses,101000000.0,101000000.0,1000000.0,1000000.0
Interest Expense,-130000000.0,-130000000.0,-117500000.0,-117500000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,544000000.0,544000000.0,572500000.0,572500000.0
Total Revenue,14855500000.0,14855500000.0,14415000000.0,14415000000.0
Total Operating Expenses,12469500000.0,12469500000.0,12158500000.0,12158500000.0
Cost Of Revenue,7684000000.0,7684000000.0,7406000000.0,7406000000.0
Total Other Income Expense Net,-67500000.0,-67500000.0,-54500000.0,-54500000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,1774500000.0,1774500000.0,1629500000.0,1629500000.0
Net Income Applicable To Common Shares,1587500000.0,1587500000.0,1427500000.0,1427500000.0
