,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,394000000.0,362000000.0,318000000.0,143000000.0
Minority Interest,1592000000.0,1698000000.0,1632000000.0,1554000000.0
Net Income,221000000.0,259000000.0,179000000.0,91000000.0
Selling General Administrative,119000000.0,110000000.0,104000000.0,337000000.0
Gross Profit,647000000.0,612000000.0,507000000.0,764000000.0
Ebit,527000000.0,502000000.0,402000000.0,433000000.0
Operating Income,527000000.0,502000000.0,402000000.0,433000000.0
Other Operating Expenses,1000000.0,1000000.0,1000000.0,-6000000.0
Interest Expense,-129000000.0,-126000000.0,-125000000.0,-133000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,65000000.0,-29000000.0,47000000.0,4000000.0
Total Revenue,1495000000.0,1438000000.0,1260000000.0,1358000000.0
Total Operating Expenses,968000000.0,936000000.0,858000000.0,925000000.0
Cost Of Revenue,848000000.0,826000000.0,753000000.0,594000000.0
Total Other Income Expense Net,-133000000.0,-140000000.0,-84000000.0,-290000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,329000000.0,391000000.0,271000000.0,139000000.0
Net Income Applicable To Common Shares,221000000.0,259000000.0,179000000.0,91000000.0
