,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,319668000.0,291755000.0,272456000.0,276707000.0
Minority Interest,,,,
Net Income,257460000.0,231679000.0,219233000.0,221025000.0
Selling General Administrative,161523000.0,161846000.0,138440000.0,135844000.0
Gross Profit,491279000.0,473634000.0,426350000.0,428979000.0
Ebit,329756000.0,311788000.0,287910000.0,293135000.0
Operating Income,329756000.0,311788000.0,287910000.0,293135000.0
Other Operating Expenses,,,,
Interest Expense,-20476000.0,-20442000.0,-18947000.0,-19465000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,62208000.0,60076000.0,53223000.0,55682000.0
Total Revenue,1440681000.0,1386346000.0,1215742000.0,1198947000.0
Total Operating Expenses,1110925000.0,1074558000.0,927832000.0,905812000.0
Cost Of Revenue,949402000.0,912712000.0,789392000.0,769968000.0
Total Other Income Expense Net,-10088000.0,-20033000.0,-15454000.0,-16428000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,257460000.0,231679000.0,219233000.0,221025000.0
Net Income Applicable To Common Shares,257460000.0,231679000.0,219233000.0,221025000.0
