,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,-292735000.0,-84576000.0,-121420000.0,165884000.0
Minority Interest,,,,
Net Income,-293847000.0,-84576000.0,-121420000.0,167095000.0
Selling General Administrative,180281000.0,165130000.0,159842000.0,158365000.0
Gross Profit,-117682000.0,75527000.0,37422000.0,323351000.0
Ebit,-297963000.0,-89603000.0,-122420000.0,164986000.0
Operating Income,-297963000.0,-89603000.0,-122420000.0,164986000.0
Other Operating Expenses,,,,
Interest Expense,,,,
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,1112000.0,0.0,0.0,-1211000.0
Total Revenue,424060000.0,388478000.0,331983000.0,601293000.0
Total Operating Expenses,722023000.0,478081000.0,454403000.0,436307000.0
Cost Of Revenue,541742000.0,312951000.0,294561000.0,277942000.0
Total Other Income Expense Net,5228000.0,5027000.0,1000000.0,898000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,-293847000.0,-84576000.0,-121420000.0,167095000.0
Net Income Applicable To Common Shares,-293847000.0,-84576000.0,-121420000.0,167095000.0
