,2021-10-03,2021-07-04,2021-04-04,2021-01-03
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,167900000.0,92100000.0,101300000.0,141100000.0
Minority Interest,,,,
Net Income,134100000.0,64700000.0,84700000.0,132100000.0
Selling General Administrative,274700000.0,223700000.0,168300000.0,158200000.0
Gross Profit,559400000.0,481600000.0,313200000.0,303100000.0
Ebit,229400000.0,225100000.0,144900000.0,144900000.0
Operating Income,229400000.0,225100000.0,144900000.0,144900000.0
Other Operating Expenses,,,,
Interest Expense,-23800000.0,-21200000.0,-35700000.0,-3400000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,33800000.0,27400000.0,16600000.0,9000000.0
Total Revenue,1311900000.0,1121000000.0,805700000.0,809300000.0
Total Operating Expenses,1082500000.0,895900000.0,660800000.0,664400000.0
Cost Of Revenue,752500000.0,639400000.0,492500000.0,506200000.0
Total Other Income Expense Net,-61500000.0,-133000000.0,-43600000.0,-3800000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,134100000.0,64700000.0,84700000.0,132100000.0
Net Income Applicable To Common Shares,134100000.0,64700000.0,84700000.0,132100000.0
