,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,513917000.0,452208000.0,508308000.0,403236000.0
Minority Interest,,,,
Net Income,392018000.0,342139000.0,386176000.0,308029000.0
Selling General Administrative,231226000.0,219101000.0,212100000.0,227019000.0
Gross Profit,1087048000.0,1021985000.0,1073169000.0,943491000.0
Ebit,661527000.0,604023000.0,659510000.0,536447000.0
Operating Income,661527000.0,604023000.0,659510000.0,536447000.0
Other Operating Expenses,39753000.0,41940000.0,44439000.0,27377000.0
Interest Expense,-184049000.0,-184957000.0,-185523000.0,-176931000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,121899000.0,110069000.0,122132000.0,95207000.0
Total Revenue,4536175000.0,3388964000.0,3194679000.0,2570577000.0
Total Operating Expenses,3874648000.0,2784941000.0,2535169000.0,2034130000.0
Cost Of Revenue,3449127000.0,2366979000.0,2121510000.0,1627086000.0
Total Other Income Expense Net,-147610000.0,-151815000.0,-151202000.0,-133211000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,392018000.0,342139000.0,386176000.0,308029000.0
Net Income Applicable To Common Shares,391743000.0,341864000.0,385901000.0,307754000.0
