,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,69548000.0,63695000.0,59500000.0,56457000.0
Effect Of Accounting Charges,,,,
Income Before Tax,-8089000.0,-30689000.0,17557000.0,9257000.0
Minority Interest,,,,
Net Income,-11720000.0,-26267000.0,-3634000.0,14895000.0
Selling General Administrative,123752000.0,109470000.0,106084000.0,106550000.0
Gross Profit,197668000.0,211912000.0,225267000.0,218237000.0
Ebit,-8517000.0,22776000.0,44000000.0,40437000.0
Operating Income,-8517000.0,22776000.0,44000000.0,40437000.0
Other Operating Expenses,,,,
Interest Expense,-13027000.0,-18638000.0,-23054000.0,-23014000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,2704000.0,-4422000.0,4823000.0,2303000.0
Total Revenue,333067000.0,336582000.0,346977000.0,345753000.0
Total Operating Expenses,341584000.0,313806000.0,302977000.0,305316000.0
Cost Of Revenue,135399000.0,124670000.0,121710000.0,127516000.0
Total Other Income Expense Net,428000.0,-53465000.0,-26443000.0,-31180000.0
Discontinued Operations,-927000.0,-927000.0,-16368000.0,7941000.0
Net Income From Continuing Ops,-10793000.0,-26267000.0,12734000.0,6954000.0
Net Income Applicable To Common Shares,-11720000.0,-26267000.0,-3634000.0,14895000.0
