,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Capital Surplus,131800000.0,128900000.0,124300000.0,88500000.0
Total Liab,16579500000.0,17828400000.0,17785700000.0,17870000000.0
Total Stockholder Equity,11330400000.0,11183800000.0,10717700000.0,10390000000.0
Other Current Liab,18300000.0,51300000.0,48000000.0,2138600000.0
Total Assets,27909900000.0,29012200000.0,28503400000.0,28260000000.0
Common Stock,347200000.0,347200000.0,347200000.0,346600000.0
Other Current Assets,667900000.0,796900000.0,572200000.0,515600000.0
Retained Earnings,11998100000.0,11738700000.0,11364000000.0,11005200000.0
Other Liab,1735900000.0,1797300000.0,1824900000.0,1546300000.0
Treasury Stock,-1146700000.0,-1031000000.0,-1117800000.0,-1050300000.0
Other Assets,1005500000.0,992300000.0,1016200000.0,967000000.0
Cash,2098400000.0,2968700000.0,3230000000.0,3405000000.0
Total Current Liabilities,4493900000.0,4796700000.0,4705300000.0,7869300000.0
Other Stockholder Equity,-1145200000.0,-1029600000.0,-1116400000.0,-1050300000.0
Property Plant Equipment,3658500000.0,3673600000.0,3614600000.0,3724200000.0
Total Current Assets,19999600000.0,20971700000.0,20477900000.0,20135800000.0
Net Tangible Assets,11330400000.0,11183800000.0,10717700000.0,10390000000.0
Short Term Investments,1549400000.0,1434600000.0,1421100000.0,1429000000.0
Net Receivables,1475800000.0,1525700000.0,1649900000.0,1197500000.0
Inventory,2516700000.0,2054600000.0,1465400000.0,1221900000.0
Accounts Payable,3829500000.0,4032800000.0,3950500000.0,1176200000.0
Deferred Long Term Asset Charges,,,,90400000.0
