,2021-11-28,2021-08-29,2021-05-30,2021-02-28
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,225900000.0,265000000.0,306000000.0,132300000.0
Minority Interest,,,,
Net Income,193200000.0,230900000.0,368500000.0,128700000.0
Selling General Administrative,113300000.0,136700000.0,161100000.0,98100000.0
Gross Profit,448300000.0,506500000.0,539400000.0,337400000.0
Ebit,242900000.0,280800000.0,289200000.0,151100000.0
Operating Income,242900000.0,280800000.0,289200000.0,151100000.0
Other Operating Expenses,,,,
Interest Expense,-16700000.0,-15600000.0,-18800000.0,-15200000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,32500000.0,33300000.0,-63000000.0,3100000.0
Total Revenue,2272200000.0,2306000000.0,2279200000.0,1733000000.0
Total Operating Expenses,2029300000.0,2025200000.0,1990000000.0,1581900000.0
Cost Of Revenue,1823900000.0,1799500000.0,1739800000.0,1395600000.0
Total Other Income Expense Net,-17000000.0,-15800000.0,16800000.0,-18800000.0
Discontinued Operations,-200000.0,-800000.0,-500000.0,-500000.0
Net Income From Continuing Ops,193400000.0,231700000.0,369000000.0,129200000.0
Net Income Applicable To Common Shares,193200000.0,230900000.0,368500000.0,128700000.0
