,2021-10-31,2021-08-01,2021-05-02,2021-01-31
Intangible Assets,54599000.0,50400000.0,42004000.0,34477000.0
Capital Surplus,2009007000.0,1985800000.0,1963107000.0,1930804000.0
Total Liab,2129463000.0,1943309000.0,1829504000.0,1742914000.0
Total Stockholder Equity,66020000.0,75053000.0,69022000.0,-2004000.0
Other Current Liab,343076000.0,336359000.0,328148000.0,310700000.0
Total Assets,2195483000.0,2018362000.0,1898526000.0,1740910000.0
Common Stock,4179000.0,4178000.0,4154000.0,4150000.0
Other Current Assets,21100000.0,7500000.0,28800000.0,21869000.0
Retained Earnings,-1947166000.0,-1914925000.0,-1898239000.0,-1936958000.0
Other Liab,32149000.0,31961000.0,33054000.0,33821000.0
Other Assets,11732000.0,10081000.0,8703000.0,6902000.0
Cash,726919000.0,724997000.0,637525000.0,563345000.0
Total Current Liabilities,1718689000.0,1538948000.0,1424986000.0,1380862000.0
Property Plant Equipment,605030000.0,565347000.0,530608000.0,472753000.0
Total Current Assets,1524122000.0,1392534000.0,1317211000.0,1226778000.0
Net Tangible Assets,11421000.0,24653000.0,27018000.0,-36481000.0
Net Receivables,128713000.0,113433000.0,117565000.0,100699000.0
Inventory,606594000.0,505978000.0,490887000.0,513304000.0
Accounts Payable,1015684000.0,829021000.0,804523000.0,778365000.0
