,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,315200000.0,277900000.0,262200000.0,287600000.0
Minority Interest,,,,
Net Income,239700000.0,210600000.0,196100000.0,221500000.0
Selling General Administrative,382900000.0,363100000.0,354700000.0,351500000.0
Gross Profit,700700000.0,643400000.0,618800000.0,640600000.0
Ebit,317800000.0,280300000.0,264100000.0,289100000.0
Operating Income,317800000.0,280300000.0,264100000.0,289100000.0
Other Operating Expenses,,,,
Interest Expense,-2600000.0,-2400000.0,-2500000.0,-2600000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,75500000.0,67300000.0,66100000.0,66100000.0
Total Revenue,1507700000.0,1417000000.0,1358000000.0,1413300000.0
Total Operating Expenses,1189900000.0,1136700000.0,1093900000.0,1124200000.0
Cost Of Revenue,807000000.0,773600000.0,739200000.0,772700000.0
Total Other Income Expense Net,-2600000.0,-2400000.0,-1900000.0,-1500000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,239700000.0,210600000.0,196100000.0,221500000.0
Net Income Applicable To Common Shares,239700000.0,210600000.0,196100000.0,221500000.0
