,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,-974000000.0,593000000.0,1086000000.0,621000000.0
Minority Interest,50000000.0,241000000.0,1609000000.0,1561000000.0
Net Income,-637000000.0,444000000.0,895000000.0,461000000.0
Selling General Administrative,66000000.0,15000000.0,-29000000.0,57000000.0
Gross Profit,975000000.0,915000000.0,1415000000.0,1163000000.0
Ebit,438000000.0,437000000.0,1002000000.0,682000000.0
Operating Income,438000000.0,437000000.0,1002000000.0,682000000.0
Other Operating Expenses,,,,
Interest Expense,-259000000.0,-259000000.0,-259000000.0,-263000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,-342000000.0,139000000.0,158000000.0,189000000.0
Total Revenue,3013000000.0,2741000000.0,3259000000.0,3171000000.0
Total Operating Expenses,2575000000.0,2304000000.0,2257000000.0,2489000000.0
Cost Of Revenue,2038000000.0,1826000000.0,1844000000.0,2008000000.0
Total Other Income Expense Net,-1412000000.0,156000000.0,84000000.0,-61000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,-632000000.0,454000000.0,928000000.0,432000000.0
Net Income Applicable To Common Shares,-648000000.0,424000000.0,874000000.0,414000000.0
