,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,308122000.0,262519000.0,235680000.0,263188000.0
Minority Interest,,,,
Net Income,234007000.0,196247000.0,184239000.0,209851000.0
Selling General Administrative,192989000.0,178233000.0,160444000.0,138698000.0
Gross Profit,605913000.0,545087000.0,492195000.0,495819000.0
Ebit,338687000.0,297612000.0,265965000.0,294233000.0
Operating Income,338687000.0,297612000.0,265965000.0,294233000.0
Other Operating Expenses,,24000.0,57000.0,-1797000.0
Interest Expense,-29033000.0,-34685000.0,-28551000.0,-30329000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,74115000.0,66272000.0,51441000.0,53337000.0
Total Revenue,755477000.0,667381000.0,608623000.0,617333000.0
Total Operating Expenses,416790000.0,369769000.0,342658000.0,323100000.0
Cost Of Revenue,149564000.0,122294000.0,116428000.0,121514000.0
Total Other Income Expense Net,-30565000.0,-35093000.0,-30285000.0,-31045000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,234007000.0,196247000.0,184239000.0,209851000.0
Net Income Applicable To Common Shares,234007000.0,196247000.0,184239000.0,209851000.0
