,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,1500000000.0,1641000000.0,1315000000.0,944000000.0
Minority Interest,,,,
Net Income,1141000000.0,1242000000.0,1025000000.0,738000000.0
Selling General Administrative,814000000.0,799000000.0,780000000.0,803000000.0
Gross Profit,2461000000.0,2589000000.0,2247000000.0,1944000000.0
Ebit,0.0,0.0,0.0,0.0
Operating Income,1500000000.0,1641000000.0,1315000000.0,1321000000.0
Other Operating Expenses,147000000.0,149000000.0,152000000.0,-180000000.0
Interest Expense,,,,
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,359000000.0,399000000.0,290000000.0,206000000.0
Total Revenue,2461000000.0,2589000000.0,2247000000.0,1944000000.0
Total Operating Expenses,961000000.0,948000000.0,932000000.0,623000000.0
Cost Of Revenue,0.0,0.0,0.0,0.0
Total Other Income Expense Net,0.0,0.0,0.0,-377000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,1141000000.0,1242000000.0,1025000000.0,738000000.0
Net Income Applicable To Common Shares,1130000000.0,1232000000.0,1014000000.0,728000000.0
