,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,174644000.0,161907000.0,166623000.0,150358000.0
Effect Of Accounting Charges,,,,
Income Before Tax,-204236000.0,-188331000.0,-199275000.0,-243599000.0
Minority Interest,,,,
Net Income,-204514000.0,-189559000.0,-200291000.0,-243540000.0
Selling General Administrative,162003000.0,166051000.0,166135000.0,184402000.0
Gross Profit,154970000.0,181798000.0,146504000.0,140538000.0
Ebit,-181677000.0,-146160000.0,-186254000.0,-194222000.0
Operating Income,-181677000.0,-146160000.0,-186254000.0,-194222000.0
Other Operating Expenses,,,,
Interest Expense,-40274000.0,-33416000.0,-32515000.0,-28517000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,278000.0,1228000.0,1016000.0,-59000.0
Total Revenue,187633000.0,220553000.0,177566000.0,163562000.0
Total Operating Expenses,369310000.0,366713000.0,363820000.0,357784000.0
Cost Of Revenue,32663000.0,38755000.0,31062000.0,23024000.0
Total Other Income Expense Net,-22559000.0,-42171000.0,-13021000.0,-49377000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,-204514000.0,-189559000.0,-200291000.0,-243540000.0
Net Income Applicable To Common Shares,-204514000.0,-189559000.0,-200291000.0,-243540000.0
