,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,4300000.0,313500000.0,507700000.0,700700000.0
Minority Interest,304500000.0,308500000.0,311500000.0,316200000.0
Net Income,78500000.0,271300000.0,415000000.0,593300000.0
Selling General Administrative,462900000.0,471600000.0,428800000.0,382000000.0
Gross Profit,719400000.0,764400000.0,767400000.0,646500000.0
Ebit,256500000.0,292800000.0,338600000.0,264500000.0
Operating Income,256500000.0,292800000.0,338600000.0,264500000.0
Other Operating Expenses,,,,
Interest Expense,-26300000.0,-22400000.0,-23300000.0,-22600000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,-70300000.0,44500000.0,97400000.0,110300000.0
Total Revenue,1807800000.0,1848200000.0,1776100000.0,1565300000.0
Total Operating Expenses,1551300000.0,1555400000.0,1437500000.0,1300800000.0
Cost Of Revenue,1088400000.0,1083800000.0,1008700000.0,918800000.0
Total Other Income Expense Net,-252200000.0,20700000.0,169100000.0,436200000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,74600000.0,269000000.0,410300000.0,590400000.0
Net Income Applicable To Common Shares,78500000.0,270900000.0,414100000.0,592600000.0
