,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,135370000.0,165238000.0,161500000.0,151145000.0
Minority Interest,,,,
Net Income,134937000.0,166124000.0,162002000.0,157221000.0
Selling General Administrative,11698000.0,16511000.0,10986000.0,9391000.0
Gross Profit,206428000.0,251948000.0,245336000.0,221687000.0
Ebit,139285000.0,164662000.0,163702000.0,152511000.0
Operating Income,139285000.0,164662000.0,163702000.0,152511000.0
Other Operating Expenses,,,,
Interest Expense,-30000.0,-32000.0,-262000.0,-1077000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,433000.0,-886000.0,-502000.0,-6076000.0
Total Revenue,268957000.0,330393000.0,324119000.0,286212000.0
Total Operating Expenses,129672000.0,165731000.0,160417000.0,133701000.0
Cost Of Revenue,62529000.0,78445000.0,78783000.0,64525000.0
Total Other Income Expense Net,-3915000.0,576000.0,-2202000.0,-1366000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,134937000.0,166124000.0,162002000.0,157221000.0
Net Income Applicable To Common Shares,134937000.0,166124000.0,162002000.0,157221000.0
