,2021-07-31,2021-05-01,2021-01-30,2020-10-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,657608000.0,623582000.0,382851000.0,136493000.0
Minority Interest,,,,
Net Income,494258000.0,476479000.0,237980000.0,131197000.0
Selling General Administrative,717788000.0,675053000.0,1291999000.0,877857000.0
Gross Profit,1394103000.0,1317684000.0,1934002000.0,1043090000.0
Ebit,676315000.0,642631000.0,642003000.0,165233000.0
Operating Income,676315000.0,642631000.0,642003000.0,165233000.0
Other Operating Expenses,,,,
Interest Expense,-18906000.0,-19285000.0,-19380000.0,-29070000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,163350000.0,147103000.0,144871000.0,5296000.0
Total Revenue,4804974000.0,4516080000.0,4249671000.0,3754509000.0
Total Operating Expenses,4128659000.0,3873449000.0,3607668000.0,3589276000.0
Cost Of Revenue,3410871000.0,3198396000.0,2315669000.0,2711419000.0
Total Other Income Expense Net,-18707000.0,-19049000.0,-259152000.0,-28740000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,494258000.0,476479000.0,237980000.0,131197000.0
Net Income Applicable To Common Shares,494258000.0,476479000.0,237980000.0,131197000.0
