,2021-07-02,2021-04-02,2021-01-01,2020-10-02
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,582000000.0,527000000.0,247000000.0,518000000.0
Minority Interest,113000000.0,115000000.0,117000000.0,126000000.0
Net Income,413000000.0,468000000.0,193000000.0,426000000.0
Selling General Administrative,757000000.0,669000000.0,713000000.0,691000000.0
Gross Profit,1417000000.0,1354000000.0,1399000000.0,1311000000.0
Ebit,660000000.0,685000000.0,686000000.0,620000000.0
Operating Income,660000000.0,685000000.0,686000000.0,620000000.0
Other Operating Expenses,,,,
Interest Expense,-65000000.0,-69000000.0,-68000000.0,-66000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,169000000.0,60000000.0,63000000.0,87000000.0
Total Revenue,4668000000.0,4567000000.0,4660000000.0,4463000000.0
Total Operating Expenses,4008000000.0,3882000000.0,3974000000.0,3843000000.0
Cost Of Revenue,3251000000.0,3213000000.0,3261000000.0,3152000000.0
Total Other Income Expense Net,-78000000.0,-158000000.0,-439000000.0,-102000000.0
Discontinued Operations,,-1000000.0,-1000000.0,-1000000.0
Net Income From Continuing Ops,413000000.0,467000000.0,184000000.0,431000000.0
Net Income Applicable To Common Shares,413000000.0,468000000.0,193000000.0,426000000.0
