,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,935000000.0,1494000000.0,158000000.0,284000000.0
Minority Interest,43000000.0,36000000.0,42000000.0,42000000.0
Net Income,717000000.0,1108000000.0,127000000.0,316000000.0
Selling General Administrative,859000000.0,981000000.0,776000000.0,862000000.0
Gross Profit,2165000000.0,2882000000.0,1156000000.0,1214000000.0
Ebit,1068000000.0,1657000000.0,283000000.0,171000000.0
Operating Income,1068000000.0,1657000000.0,283000000.0,171000000.0
Other Operating Expenses,174000000.0,206000000.0,74000000.0,121000000.0
Interest Expense,-122000000.0,-125000000.0,-120000000.0,-74000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,209000000.0,381000000.0,25000000.0,-32000000.0
Total Revenue,5804000000.0,9541000000.0,4447000000.0,3899000000.0
Total Operating Expenses,4736000000.0,7884000000.0,4164000000.0,3728000000.0
Cost Of Revenue,3639000000.0,6659000000.0,3291000000.0,2685000000.0
Total Other Income Expense Net,-133000000.0,-163000000.0,-125000000.0,113000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,726000000.0,1113000000.0,133000000.0,316000000.0
Net Income Applicable To Common Shares,717000000.0,1108000000.0,127000000.0,316000000.0
