,2021-10-01,2021-07-02,2021-04-02,2020-12-31
Research Development,154500000.0,166300000.0,173600000.0,159700000.0
Effect Of Accounting Charges,,,,
Income Before Tax,372200000.0,222000000.0,97400000.0,120500000.0
Minority Interest,20700000.0,20000000.0,20000000.0,19600000.0
Net Income,309700000.0,184100000.0,89900000.0,89000000.0
Selling General Administrative,144100000.0,149300000.0,151300000.0,134200000.0
Gross Profit,720800000.0,640100000.0,521200000.0,464600000.0
Ebit,400200000.0,303400000.0,165000000.0,143600000.0
Operating Income,400200000.0,303400000.0,165000000.0,143600000.0
Other Operating Expenses,-2700000.0,-3700000.0,6300000.0,-2200000.0
Interest Expense,-31900000.0,-33100000.0,-33400000.0,-41800000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,61800000.0,37900000.0,7100000.0,30700000.0
Total Revenue,1742100000.0,1669900000.0,1481700000.0,1446300000.0
Total Operating Expenses,1341900000.0,1366500000.0,1316700000.0,1302700000.0
Cost Of Revenue,1021300000.0,1029800000.0,960500000.0,981700000.0
Total Other Income Expense Net,-28000000.0,-81400000.0,-67600000.0,-23100000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,310400000.0,184100000.0,90300000.0,89800000.0
Net Income Applicable To Common Shares,309700000.0,184100000.0,89900000.0,89000000.0
