,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,468000000.0,-1000000.0,634000000.0,375000000.0
Minority Interest,20000000.0,20000000.0,20000000.0,20000000.0
Net Income,377000000.0,-15000000.0,532000000.0,316000000.0
Selling General Administrative,962000000.0,732000000.0,682000000.0,659000000.0
Gross Profit,1755000000.0,1074000000.0,1420000000.0,1130000000.0
Ebit,0.0,0.0,0.0,0.0
Operating Income,732000000.0,287000000.0,673000000.0,386000000.0
Other Operating Expenses,61000000.0,55000000.0,65000000.0,85000000.0
Interest Expense,,,,
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,90000000.0,14000000.0,102000000.0,59000000.0
Total Revenue,1755000000.0,1074000000.0,1420000000.0,1130000000.0
Total Operating Expenses,1023000000.0,787000000.0,747000000.0,744000000.0
Cost Of Revenue,0.0,0.0,0.0,0.0
Total Other Income Expense Net,-264000000.0,-288000000.0,-39000000.0,-11000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,378000000.0,-15000000.0,532000000.0,316000000.0
Net Income Applicable To Common Shares,333000000.0,-58000000.0,501000000.0,281000000.0
