,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,246200000.0,238400000.0,228500000.0,210100000.0
Effect Of Accounting Charges,,,,
Income Before Tax,264800000.0,297000000.0,144400000.0,16800000.0
Minority Interest,,,,
Net Income,242000000.0,252800000.0,116000000.0,36200000.0
Selling General Administrative,180500000.0,174900000.0,164200000.0,154500000.0
Gross Profit,1068300000.0,1007600000.0,926800000.0,845800000.0
Ebit,425900000.0,378700000.0,301700000.0,249600000.0
Operating Income,425900000.0,378700000.0,301700000.0,249600000.0
Other Operating Expenses,,,,
Interest Expense,-64800000.0,-72300000.0,-78000000.0,-86500000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,22800000.0,44200000.0,28400000.0,-19400000.0
Total Revenue,1649800000.0,1569400000.0,1467100000.0,1352100000.0
Total Operating Expenses,1223900000.0,1190700000.0,1165400000.0,1102500000.0
Cost Of Revenue,581500000.0,561800000.0,540300000.0,506300000.0
Total Other Income Expense Net,-161100000.0,-81700000.0,-157300000.0,-232800000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,242000000.0,252800000.0,116000000.0,36200000.0
Net Income Applicable To Common Shares,242000000.0,252800000.0,116000000.0,36200000.0
