,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,1114000000.0,921000000.0,848000000.0,904000000.0
Effect Of Accounting Charges,,,,
Income Before Tax,1171000000.0,422000000.0,1424000000.0,551000000.0
Minority Interest,,,,
Net Income,890000000.0,306000000.0,1096000000.0,581000000.0
Selling General Administrative,306000000.0,264000000.0,201000000.0,231000000.0
Gross Profit,2310000000.0,1972000000.0,1581000000.0,2044000000.0
Ebit,890000000.0,787000000.0,532000000.0,909000000.0
Operating Income,890000000.0,787000000.0,532000000.0,909000000.0
Other Operating Expenses,,,,
Interest Expense,-230000000.0,-430000000.0,-3000000.0,-3000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,281000000.0,116000000.0,328000000.0,-30000000.0
Total Revenue,2310000000.0,1972000000.0,1581000000.0,2044000000.0
Total Operating Expenses,1420000000.0,1185000000.0,1049000000.0,1135000000.0
Cost Of Revenue,0.0,0.0,0.0,0.0
Total Other Income Expense Net,281000000.0,-365000000.0,892000000.0,-358000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,890000000.0,306000000.0,1096000000.0,581000000.0
Net Income Applicable To Common Shares,890000000.0,306000000.0,1096000000.0,581000000.0
