,2021-09-30,2021-06-30,2021-03-31,2020-09-30
Research Development,47100000.0,32948000.0,24192000.0,44876000.0
Effect Of Accounting Charges,,,,
Income Before Tax,-94982000.0,-86000000.0,-44636000.0,-138891000.0
Minority Interest,,,,
Net Income,-95666000.0,-88170000.0,-44526000.0,-138141000.0
Selling General Administrative,110649000.0,110317000.0,73879000.0,137390000.0
Gross Profit,65437000.0,58655000.0,53190000.0,42465000.0
Ebit,-94751000.0,-86045000.0,-45144000.0,-139997000.0
Operating Income,-94751000.0,-86045000.0,-45144000.0,-139997000.0
Other Operating Expenses,2439000.0,1435000.0,263000.0,196000.0
Interest Expense,,,,
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,684000.0,2170000.0,-110000.0,-750000.0
Total Revenue,102570000.0,88338000.0,77028000.0,61497000.0
Total Operating Expenses,197321000.0,174383000.0,122172000.0,201494000.0
Cost Of Revenue,37133000.0,29683000.0,23838000.0,19032000.0
Total Other Income Expense Net,-231000.0,45000.0,508000.0,1106000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,-95666000.0,-88170000.0,-44526000.0,-138141000.0
Net Income Applicable To Common Shares,-95666000.0,-88170000.0,-44526000.0,-138141000.0
