,2021-09-30,2021-06-30,2021-03-31,2020-09-30
Capital Surplus,1605341000.0,1542338000.0,120449000.0,
Total Liab,338679000.0,314433000.0,274408000.0,
Total Stockholder Equity,971141000.0,1003545000.0,-330086000.0,
Deferred Long Term Liab,43748000.0,41848000.0,36250000.0,
Other Current Liab,204905000.0,196949000.0,167777000.0,
Total Assets,1309820000.0,1317978000.0,518956000.0,
Common Stock,3000.0,2000.0,1000.0,
Other Current Assets,23120000.0,20516000.0,22921000.0,
Retained Earnings,-634415000.0,-538749000.0,-450579000.0,
Other Liab,32158000.0,29541000.0,24715000.0,
Treasury Stock,212000.0,-46000.0,43000.0,
Other Assets,50674000.0,51831000.0,49032000.0,
Cash,582697000.0,860347000.0,44097000.0,
Total Current Liabilities,272801000.0,248980000.0,211708000.0,
Other Stockholder Equity,212000.0,-46000.0,43000.0,
Property Plant Equipment,51597000.0,52542000.0,52738000.0,
Total Current Assets,1207549000.0,1213605000.0,417186000.0,
Net Tangible Assets,971141000.0,1003545000.0,-330086000.0,
Short Term Investments,448245000.0,183526000.0,236001000.0,
Net Receivables,116006000.0,117176000.0,105271000.0,
Accounts Payable,3327000.0,1834000.0,2301000.0,
