,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,133073000.0,224969000.0,200598000.0,156842000.0
Minority Interest,4490000.0,4217000.0,4163000.0,4165000.0
Net Income,114381000.0,177047000.0,160309000.0,130665000.0
Selling General Administrative,149883000.0,157886000.0,140896000.0,122577000.0
Gross Profit,651070000.0,632740000.0,570022000.0,551400000.0
Ebit,292781000.0,267534000.0,239398000.0,231752000.0
Operating Income,292781000.0,267534000.0,239398000.0,231752000.0
Other Operating Expenses,1104000.0,5392000.0,134000.0,370000.0
Interest Expense,-40418000.0,-41328000.0,-42425000.0,-42813000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,18419000.0,47868000.0,40291000.0,26268000.0
Total Revenue,1597168000.0,1533931000.0,1395942000.0,1398251000.0
Total Operating Expenses,1304387000.0,1266397000.0,1156544000.0,1166499000.0
Cost Of Revenue,946098000.0,901191000.0,825920000.0,846851000.0
Total Other Income Expense Net,-159708000.0,-42565000.0,-38800000.0,-74910000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,114654000.0,177101000.0,160307000.0,130574000.0
Net Income Applicable To Common Shares,114381000.0,177047000.0,160309000.0,130665000.0
