,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,103000000.0,221500000.0,317100000.0,109000000.0
Minority Interest,,,,
Net Income,93000000.0,182400000.0,231800000.0,88400000.0
Selling General Administrative,180000000.0,186200000.0,172000000.0,164800000.0
Gross Profit,324000000.0,439300000.0,365600000.0,298200000.0
Ebit,140000000.0,253100000.0,193600000.0,133400000.0
Operating Income,140000000.0,253100000.0,193600000.0,133400000.0
Other Operating Expenses,4000000.0,4000000.0,4000000.0,4000000.0
Interest Expense,-26000000.0,-31900000.0,-26900000.0,-25900000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,10000000.0,39100000.0,85300000.0,20600000.0
Total Revenue,1025000000.0,1188200000.0,1053300000.0,910800000.0
Total Operating Expenses,885000000.0,935100000.0,859700000.0,777400000.0
Cost Of Revenue,701000000.0,748900000.0,687700000.0,612600000.0
Total Other Income Expense Net,-37000000.0,-31600000.0,123500000.0,-24400000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,93000000.0,182400000.0,231800000.0,88400000.0
Net Income Applicable To Common Shares,84000000.0,168900000.0,217100000.0,74200000.0
