,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,226000000.0,1797000000.0,3032000000.0,3310000000.0
Minority Interest,-22000000.0,-15000000.0,-27000000.0,-27000000.0
Net Income,538000000.0,1625000000.0,-1381000000.0,2624000000.0
Selling General Administrative,1930000000.0,1549000000.0,1399000000.0,1131000000.0
Gross Profit,2357000000.0,3642000000.0,4643000000.0,4590000000.0
Ebit,318000000.0,1988000000.0,3191000000.0,3429000000.0
Operating Income,318000000.0,1988000000.0,3191000000.0,3429000000.0
Other Operating Expenses,,,,
Interest Expense,-69000000.0,-91000000.0,-86000000.0,-80000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,20000000.0,362000000.0,626000000.0,686000000.0
Total Revenue,12480000000.0,12646000000.0,12451000000.0,12018000000.0
Total Operating Expenses,12162000000.0,10658000000.0,9260000000.0,8589000000.0
Cost Of Revenue,10123000000.0,9004000000.0,7808000000.0,7428000000.0
Total Other Income Expense Net,-92000000.0,-191000000.0,-159000000.0,-119000000.0
Discontinued Operations,325000000.0,196000000.0,-3793000000.0,-3793000000.0
Net Income From Continuing Ops,206000000.0,1435000000.0,2406000000.0,2624000000.0
Net Income Applicable To Common Shares,508000000.0,1595000000.0,-1408000000.0,2598000000.0
