,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,318000000.0,232000000.0,234000000.0,313000000.0
Minority Interest,62000000.0,62000000.0,62000000.0,67000000.0
Net Income,202000000.0,200000000.0,227000000.0,241000000.0
Selling General Administrative,166000000.0,157000000.0,162000000.0,121000000.0
Gross Profit,699000000.0,632000000.0,654000000.0,663000000.0
Ebit,361000000.0,307000000.0,323000000.0,382000000.0
Operating Income,361000000.0,307000000.0,323000000.0,382000000.0
Other Operating Expenses,,,,
Interest Expense,-66000000.0,-67000000.0,-69000000.0,-68000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,116000000.0,32000000.0,7000000.0,73000000.0
Total Revenue,3459000000.0,3125000000.0,3102000000.0,3093000000.0
Total Operating Expenses,3098000000.0,2818000000.0,2779000000.0,2711000000.0
Cost Of Revenue,2760000000.0,2493000000.0,2448000000.0,2430000000.0
Total Other Income Expense Net,-43000000.0,-75000000.0,-89000000.0,-69000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,202000000.0,200000000.0,227000000.0,240000000.0
Net Income Applicable To Common Shares,202000000.0,200000000.0,227000000.0,241000000.0
