,2021-10-31,2021-07-31,2021-04-30,2021-01-31
Research Development,265145000.0,259709000.0,247198000.0,206858000.0
Effect Of Accounting Charges,,,,
Income Before Tax,-337790000.0,-381790000.0,-469781000.0,-135874000.0
Minority Interest,,,,
Net Income,-343322000.0,-383951000.0,-471001000.0,-139548000.0
Selling General Administrative,499682000.0,507057000.0,463094000.0,467373000.0
Gross Profit,476461000.0,422336000.0,330145000.0,594925000.0
Ebit,-288366000.0,-344430000.0,-380147000.0,-82764000.0
Operating Income,-288366000.0,-344430000.0,-380147000.0,-82764000.0
Other Operating Expenses,,,,3458000.0
Interest Expense,-50723000.0,-39013000.0,-33590000.0,-34519000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,5532000.0,2161000.0,1220000.0,3674000.0
Total Revenue,664751000.0,605743000.0,502051000.0,745078000.0
Total Operating Expenses,953117000.0,950173000.0,882198000.0,827842000.0
Cost Of Revenue,188290000.0,183407000.0,171906000.0,150153000.0
Total Other Income Expense Net,-49424000.0,-37360000.0,-89634000.0,-53110000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,-343322000.0,-383951000.0,-471001000.0,-139548000.0
Net Income Applicable To Common Shares,-343322000.0,-383951000.0,-471001000.0,-139548000.0
