,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,448000000.0,436000000.0,-771000000.0,-691000000.0
Minority Interest,2458000000.0,2453000000.0,2478000000.0,2539000000.0
Net Income,402000000.0,296000000.0,-654000000.0,-539000000.0
Selling General Administrative,1590000000.0,1608000000.0,1788000000.0,1612000000.0
Gross Profit,2717000000.0,1817000000.0,1577000000.0,1262000000.0
Ebit,686000000.0,-262000000.0,-712000000.0,-799000000.0
Operating Income,686000000.0,-262000000.0,-712000000.0,-799000000.0
Other Operating Expenses,80000000.0,107000000.0,145000000.0,91000000.0
Interest Expense,-151000000.0,-143000000.0,-146000000.0,-139000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,-40000000.0,62000000.0,-132000000.0,-197000000.0
Total Revenue,30246000000.0,27035000000.0,21642000000.0,16412000000.0
Total Operating Expenses,29560000000.0,27297000000.0,22354000000.0,17211000000.0
Cost Of Revenue,27529000000.0,25218000000.0,20065000000.0,15150000000.0
Total Other Income Expense Net,-238000000.0,698000000.0,-59000000.0,108000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,488000000.0,374000000.0,-639000000.0,-494000000.0
Net Income Applicable To Common Shares,400000000.0,291000000.0,-656000000.0,-541000000.0
